OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
7fd3608d6602a2d554f0b2d8b71405a6	d__Bacteria	p__Acidobacteriota	NA	NA	NA	NA	NA	2.50821346732558	4.44014884960109	3.76904669631708	4.26859456490041	2.14788679302182	3.48642071993959	1.8948331312662	2.43440585379538	1.7205791289476	1.41296490773448	3.61651078916804	3.42722674908682
6198340bee4182bfff51e2ecea789d13	d__Bacteria	p__Nitrospirota	NA	NA	NA	NA	NA	0.418955854338643	0.445969621939389	0.492122956920787	0.34520410447002	0.30382533435865	0.232847593208961	0.202551127825007	0.1589688841787	0.304455518532716	0.0593281597359556	0.616633046029708	0.257094689519528
109f2be44e329de0f74adc1819d29cb6	d__Bacteria	p__Deinococcota	NA	NA	NA	NA	NA	0.0572872090776069	0.0767415258532065	0.266976704129527	0.0684982604154657	0.537537130019149	0.155930970827623	0.243932541036568	0.360017767110585	0.639135434789019	0.0368243750085242	0.149764655541292	0.123630233211576
faa0af7e5df296ecd6370667844189af	d__Bacteria	p__Fusobacteriota	NA	NA	NA	NA	NA	0.0124237320891196	0.0144795331798503	0.00922730544226475	0.214989589620818	0	0.0111878723463765	0.0725989705465976	0.00701333312553087	0.0825642084156518	0	0.683874319946207	0.0554931160438325
23b00f9e130b43a38948951f032c7aeb	d__Bacteria	p__Cyanobacteria	NA	NA	NA	NA	NA	0.047624306341625	0.0318549729956706	0.0787396731073259	0.200069176461014	0.164352165980609	0.0936984309009034	0.443579710039712	0.151176291816999	0.642821336950432	0.697617326550374	0.123020967051776	0.129952233773532
9df13a3dc6ea20a4307e73562971bb4a	d__Archaea	p__Nanoarchaeota	NA	NA	NA	NA	NA	2.5385825902101	1.83672878386401	0.417689359686518	1.07901715169313	1.24545769816499	0.691550359410399	0.370980739493114	0.342094804678672	0.0700321410668475	0.632151770979665	1.55495445931903	0.304158471480753
a0f7709c27a33ec9cfd28224b20c51e9	d__Bacteria	NA	NA	NA	NA	NA	NA	0.793738439027084	0.899902987127695	0.584396011343434	0.950837238638444	0.548091856274785	0.91530780633793	0.691868189309076	0.527558502887155	0.319199127178368	0.811500115928588	0.933736780976832	0.819752739533577
ee5551fcfb0240391e441b5f22093b3e	d__Bacteria	p__Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	NA	0.0441732696502029	0.0361988329496257	0.0338334532883041	0.167515547748713	0.0753909018259676	0.194389282018292	0.100186579354305	0.115330366953174	0.108365523545543	0.0259134490800726	0.1398312855309	0.0288002247822422
04b2cba296b0d66979a76811d8dfe8a2	d__Bacteria	p__Patescibacteria	NA	NA	NA	NA	NA	0.769581182187129	0.328685403182601	0.384471060094365	0.326214487721178	0.307594879449948	0.406259614577798	0.44575767915611	0.191697772097844	0.605225134904019	0.465760150570778	0.276606149520142	0.103259342511942
4028463f4973c2f342b3619b293c3645	d__Bacteria	p__WPS-2	NA	NA	NA	NA	NA	0.0303691228845145	0.0311309963366781	0.0485971419959277	0.0339100299086464	0.0399571779677629	0.0237742287360501	0.0486413102662204	0.016364443959572	0.368590216141303	0	0.0229231615624427	0.0330148918235459
